# 1145.010778 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,0.5,500.0,-0.004848133772569816
10.0,0.5,1000.0,-0.004850960079890528
5.0,0.5,1000.0,-0.00487320452799272
5.0,0.5,500.0,-0.004879943912510653
5.0,sqrt,100.0,-0.0048960938785381405
10.0,0.5,100.0,-0.0049197216053471025
5.0,0.5,100.0,-0.004921255241471202
10.0,log2,100.0,-0.004926191190649171
10.0,sqrt,1000.0,-0.004947280195632406
5.0,sqrt,500.0,-0.004948511191133065
10.0,sqrt,100.0,-0.0049546183569862835
5.0,sqrt,1000.0,-0.004955834957016834
10.0,log2,1000.0,-0.004961498277075245
5.0,log2,1000.0,-0.004963428628866425
10.0,log2,500.0,-0.004966990890687398
3.0,0.5,500.0,-0.004969775750753918
5.0,log2,500.0,-0.004985936648363611
3.0,0.5,1000.0,-0.004988275487698613
10.0,sqrt,500.0,-0.004988894928691178
3.0,0.5,100.0,-0.005000431342985609
10.0,0.1,1000.0,-0.005019282417074804
5.0,log2,100.0,-0.005050314328309619
3.0,sqrt,500.0,-0.005053016296982322
10.0,0.1,500.0,-0.005054048844730139
10.0,0.1,100.0,-0.005068088307131327
5.0,0.1,1000.0,-0.0050735052733534534
3.0,log2,500.0,-0.005079250834911507
3.0,log2,1000.0,-0.005097944804867992
5.0,0.1,500.0,-0.005101159974972553
3.0,sqrt,1000.0,-0.005104459995068875
3.0,log2,100.0,-0.005125647338537346
5.0,0.1,100.0,-0.005127511517795937
3.0,0.1,500.0,-0.005183193930380657
3.0,sqrt,100.0,-0.005197180353192481
3.0,0.1,100.0,-0.0052097714655358895
3.0,0.1,1000.0,-0.005211031390440616
