# 1433.070138 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,0.5,1000.0,-0.00500628749174341
10.0,0.5,100.0,-0.005014848244467065
10.0,0.5,500.0,-0.005022868828894656
5.0,0.5,1000.0,-0.005043136227165988
5.0,0.5,500.0,-0.005044275110262317
10.0,log2,500.0,-0.005063312005881016
10.0,sqrt,500.0,-0.005076905134943937
10.0,log2,100.0,-0.0050855032721578135
10.0,sqrt,1000.0,-0.005088592711825801
10.0,log2,1000.0,-0.005089842073109228
5.0,sqrt,500.0,-0.005115960836201846
5.0,0.5,100.0,-0.005119111176014965
10.0,sqrt,100.0,-0.005124912993631407
3.0,0.5,100.0,-0.005126350646947852
5.0,sqrt,100.0,-0.005128559268579658
3.0,0.5,1000.0,-0.005131282200849656
5.0,sqrt,1000.0,-0.005131382177165115
10.0,0.1,1000.0,-0.005138540247966447
3.0,0.5,500.0,-0.00514118626484273
5.0,log2,1000.0,-0.005142181953493552
5.0,log2,500.0,-0.0051460532361332564
5.0,log2,100.0,-0.005159830676571735
5.0,0.1,500.0,-0.005164721444667642
10.0,0.1,100.0,-0.005169494819503214
5.0,0.1,1000.0,-0.005171290967929837
10.0,0.1,500.0,-0.005199450677473816
3.0,log2,500.0,-0.005231073936565193
5.0,0.1,100.0,-0.005233535561810181
3.0,sqrt,1000.0,-0.005238809603758765
3.0,sqrt,500.0,-0.005257935886867707
3.0,log2,1000.0,-0.005260281348770547
3.0,log2,100.0,-0.005261655055966878
3.0,sqrt,100.0,-0.005287018423011879
3.0,0.1,500.0,-0.0053257569913569445
3.0,0.1,1000.0,-0.005345682864521921
3.0,0.1,100.0,-0.005406616049284196
