# 1017.054067 sec
max_depth,max_features,n_estimators,mean_test_score
5.0,0.1,100.0,-0.00208432081543382
10.0,0.1,100.0,-0.002088326608595207
5.0,0.1,500.0,-0.002089605522486097
5.0,0.1,1000.0,-0.0020935542836220534
10.0,0.1,500.0,-0.00209608529954057
10.0,0.1,1000.0,-0.0020971015467784867
3.0,0.1,1000.0,-0.0021140815922731414
3.0,0.1,500.0,-0.0021169060818129457
3.0,0.1,100.0,-0.0021171148412933616
3.0,sqrt,500.0,-0.0021310091780080017
3.0,log2,500.0,-0.002131763759711481
3.0,sqrt,1000.0,-0.002133033849749105
10.0,log2,1000.0,-0.002139329543657059
5.0,log2,100.0,-0.002140061434495127
5.0,sqrt,500.0,-0.002142747988593101
5.0,log2,1000.0,-0.0021430007005590885
10.0,log2,100.0,-0.0021431340399188656
3.0,log2,1000.0,-0.002143197059216142
10.0,log2,500.0,-0.002143767665846774
5.0,sqrt,100.0,-0.0021445071141722805
5.0,sqrt,1000.0,-0.0021477963168977376
3.0,log2,100.0,-0.0021479418904698485
10.0,sqrt,1000.0,-0.0021480591857277877
5.0,log2,500.0,-0.00215114256418259
3.0,0.5,1000.0,-0.0021537494043292493
3.0,0.5,500.0,-0.0021539836297073127
3.0,sqrt,100.0,-0.0021547706726353375
10.0,sqrt,500.0,-0.0021591118927625497
5.0,0.5,1000.0,-0.0021644101057425513
10.0,0.5,500.0,-0.00216526688690069
10.0,0.5,1000.0,-0.0021711795120845597
5.0,0.5,500.0,-0.0021714331961292716
3.0,0.5,100.0,-0.0021752672482635974
10.0,sqrt,100.0,-0.0021794650157914977
10.0,0.5,100.0,-0.0021840970099478397
5.0,0.5,100.0,-0.0022006179651995125
