pop	Y	Mean	stdev	rep_1	rep_2	rep_3	rep_4	rep_5	rep_6	rep_7	rep_8	rep_9	rep_10	rep_11	rep_12	rep_13	rep_14	rep_15	rep_16	rep_17	rep_18	rep_19	rep_20	rep_21	rep_22	rep_23	rep_24	rep_25	rep_26	rep_27	rep_28	rep_29	rep_30	rep_31	rep_32	rep_33	rep_34	rep_35	rep_36	rep_37	rep_38	rep_39	rep_40	rep_41	rep_42	rep_43	rep_44	rep_45	rep_46	rep_47	rep_48	rep_49	rep_50	rep_51	rep_52	rep_53	rep_54	rep_55	rep_56	rep_57	rep_58	rep_59	rep_60	rep_61	rep_62	rep_63	rep_64	rep_65	rep_66	rep_67	rep_68	rep_69	rep_70	rep_71	rep_72	rep_73	rep_74	rep_75	rep_76	rep_77	rep_78	rep_79	rep_80	rep_81	rep_82	rep_83	rep_84	rep_85	rep_86	rep_87	rep_88	rep_89	rep_90	rep_91	rep_92	rep_93	rep_94	rep_95	rep_96	rep_97	rep_98	rep_99	rep_100
Bella	0.130624021758499	0.08213041861756519	0.002616525990439171	0.07970353122933262	0.0808822983350555	0.08532442525989473	0.08228931036332529	0.08353510785288724	0.08184894879584231	0.08028065669792944	0.07744423640602371	0.08254163158356631	0.08360392869463497	0.0783345000168439	0.07972638752334327	0.08267118261257506	0.08417032133862651	0.08292263289864203	0.08447725817570272	0.08083903112917151	0.08675840868697281	0.08215731396609184	0.08114282693180938	0.0871435109283157	0.07863946827437775	0.0802908786526862	0.08203536572443394	0.08162595431332205	0.08145553898752582	0.08295956578226236	0.08827812253875549	0.08133794617720723	0.08274425545870293	0.07897452652594358	0.08291466264697958	0.0819166029567729	0.08133572538073877	0.08326028908056536	0.08065538655025026	0.07840233351480688	0.0803989181209951	0.08503776845890446	0.08080600548665942	0.08047124184516251	0.08085362115463736	0.08028431080159687	0.07934847737691525	0.08658301910465128	0.07960687761603658	0.08773396598787787	0.0834456380233026	0.08602932886500606	0.08126879717266494	0.08269880846257531	0.08050996106008972	0.08423839117281935	0.08233742793789132	0.08372692112224761	0.08393804854774993	0.08160779512820364	0.08496108292752115	0.08386516787494057	0.08212901439246015	0.08671271131318468	0.08220474321241739	0.08043514281028036	0.0843900596470952	0.08480230793872078	0.07858537434616406	0.0812981834824264	0.08221467494436199	0.08305116709643896	0.08582098186760487	0.08619369862637344	0.07936792514769156	0.08639827615481996	0.0770929894323651	0.086459402740141	0.07996254331287359	0.08642630767460874	0.07835512999918909	0.0815932334056356	0.07973195664671538	0.07923268865399226	0.08175531683981424	0.08322806545533254	0.07882445849844769	0.0853454310956845	0.07961736515410346	0.08607270005513148	0.08283192382104813	0.07562589709149657	0.08001396783932377	0.08406464377946253	0.08197767079117171	0.08206718349926215	0.07865886572090515	0.07931862667759701	0.08235242497840926	0.08146702787312868	0.07780463776894006	0.08286640198552822	0.08231509374580302
Bella	0.20968025078624	0.22483841642301616	0.0023569349080739994	0.2236895602287142	0.2258033967030478	0.2264429464291926	0.22496809377763996	0.22582474575347328	0.22327316772109487	0.22253108476725542	0.22293198463397834	0.22340164962796324	0.22535200779846282	0.22554903804891369	0.22320722346274618	0.22350954126615852	0.21863273460466723	0.22242325341404628	0.2242139532275385	0.22672146421266007	0.22387236476775974	0.2227778244615133	0.22586469272334914	0.22868156190602457	0.22490140947182582	0.23046971565007365	0.22465623530994358	0.2208195501803843	0.2243865101128404	0.22502832539264142	0.23022940981550272	0.22818462254474756	0.22453536439655072	0.22132796325629558	0.22746894000307907	0.2208303470939008	0.22452787993638978	0.22302784703753922	0.22718791259801077	0.2246896101198913	0.2225436768242569	0.227351368827441	0.22222209956886785	0.22525849516054594	0.22353454105961248	0.2276918645736061	0.22491025396376013	0.22253186090022947	0.22310731270386472	0.2235686047366517	0.22184991782280788	0.22665003373221868	0.22541863500265327	0.2182719074780652	0.22712413694979638	0.22511005488663008	0.2220523549341195	0.22269465266823119	0.22856920700254507	0.22074560374034385	0.22720311514589975	0.22668306968360044	0.22625974794132175	0.22752587306998828	0.2234903295404457	0.22241794896989928	0.22598518126762954	0.22588708416851247	0.22227481388208295	0.22591966270853447	0.2232184339364443	0.22322397670428193	0.22458429929639478	0.22613240075701393	0.22715367524389843	0.22501306382129216	0.2208336472116685	0.22426003605360645	0.2228726943943334	0.22617035821236128	0.22520537495826187	0.22289357033545099	0.22557174788270998	0.22822473739268925	0.2217341913564523	0.22848934083610686	0.22633497022686774	0.22601319445509452	0.22889235179437148	0.22547209169847768	0.22791745346181833	0.2244943831393781	0.22497126142761256	0.22589108225714577	0.22804015571036	0.22384251665294908	0.22544723696684016	0.22528541250108114	0.22733964474781265	0.2229813354179446	0.22619776608195918	0.228786098792962	0.22355579720599195
Bella	0.287702668053726	0.24236203279065985	0.0028473705814088725	0.24023695817196336	0.2410430144189454	0.2427767701739548	0.24446481814100254	0.2447061199156766	0.24098893541357905	0.23940535668981378	0.24520595028341644	0.24481602342689668	0.24583737006537443	0.23975064238869237	0.24186668179672483	0.238134867767102	0.23753708774172194	0.2376764308273623	0.24251155776832342	0.23873266634217213	0.2413007581854666	0.2377125843685744	0.24078234272463478	0.2437761176556571	0.24211648296685545	0.24497527631093516	0.23992841951749383	0.24312352524621042	0.24529070225441055	0.24321080316416355	0.24775421074467027	0.24433395011706524	0.2413015679720064	0.24507036740319582	0.24095336984089638	0.24075818967905768	0.24246900046295566	0.24280075484054756	0.24451245016660722	0.24263794261145208	0.24354377826199386	0.24400965209146697	0.2444978072241656	0.2456876854630269	0.24427360755670047	0.24258598453837008	0.2449288563457638	0.2377493566281771	0.2373807354835304	0.23934410389582333	0.24174624696869135	0.24327095703891846	0.2461713102664848	0.23494071103096364	0.24318360123084623	0.24135112763088723	0.24505117303166565	0.2393561200318733	0.25011460899944876	0.23922894067820186	0.24249974032429927	0.23704133410596331	0.2424835510628431	0.2470608157612884	0.2397939494451652	0.2383286252657795	0.24552689111512915	0.24415393566261534	0.2398820755457256	0.23980676254073718	0.24096174098589476	0.24425504735986134	0.24263299200370236	0.23957193679231487	0.2433311898136633	0.24453175161344468	0.24254213786862133	0.2398169421895195	0.2407368178581672	0.24232081587307988	0.23998736079916905	0.24359375270154787	0.24561197748433364	0.24282268347226588	0.23753550863426784	0.2426511058553181	0.2438875800029574	0.24258818580165953	0.24533199715643575	0.24385592200530465	0.24977552073031586	0.2396105389796826	0.24170090097523914	0.24150504168212852	0.24547079123830384	0.23844182583919554	0.24508636008008	0.24372580832643792	0.24211293099899195	0.24023017115771295	0.2478024930216304	0.24173611962777572	0.24494321734483754
Bella	0.227096481660709	0.13771662768556342	0.003323035919118991	0.13612280861017342	0.13583455762413468	0.14093216488956836	0.1377501946667129	0.13833042053997952	0.14243691942161785	0.1326542253581173	0.13641925426863116	0.14268609656642395	0.1412927327336728	0.13881116841688482	0.13822907230712428	0.13454243343513245	0.13226410480521297	0.13641818293829644	0.1433966380892904	0.1322265644655045	0.14031424752714436	0.1366499474102024	0.13159626504955094	0.1452317340441852	0.1391439970641517	0.1360463718266109	0.13716258625141317	0.1325605518074155	0.14242337526840795	0.14129320110929205	0.1364007444724045	0.14565615867479786	0.1380859429532082	0.1373823643116992	0.1413236814209084	0.13366372387106992	0.13927587220501766	0.14055574932804518	0.136094721261279	0.14031554054924655	0.14078728155253833	0.1387508587091118	0.13720761795877814	0.13826214847993765	0.14149390468953696	0.13561446982591105	0.1376342385610298	0.13959944039767389	0.13628577572147768	0.13766818525308272	0.14080126683690083	0.13951735994099482	0.13865654700381755	0.13321229515505964	0.13550726580662328	0.13942963038404943	0.1372826678639369	0.14204885338816697	0.13813422624876812	0.13463528732151386	0.13740956846928265	0.13883408661969923	0.13426034942144696	0.14331948159781546	0.14089286176529128	0.1331564922401423	0.1428607618578327	0.13783994700784538	0.13404721112030057	0.13834371301180354	0.1382175949614712	0.13789261505483955	0.13727647038562663	0.1418289762942134	0.13850155744069326	0.13699449969264618	0.1340461116845397	0.13650162809774713	0.1329813665008839	0.1381033485680392	0.14285964172835014	0.1325997049910744	0.13168033530167386	0.13195841618353849	0.13732900135277168	0.13693948862401684	0.13471130563925204	0.13804861990479056	0.13823388340572146	0.1408107817251131	0.14170062094880198	0.13832924579477135	0.1342493597301427	0.13890113176654983	0.13923921609558662	0.1374426299420973	0.14114743255654627	0.13058491208782957	0.13555743180964794	0.1321715927866619	0.13422957998281332	0.14221895421812533	0.1333572035468658
Caesar	0.576432698800458	0.5049163111507976	0.0014150038164539936	0.5048051275666534	0.5045741566233847	0.5051584338945152	0.502135652397729	0.5032281523596753	0.5060946714588747	0.5035919969992549	0.5038386353080945	0.5045471607142331	0.5075165135402367	0.5045055704888867	0.5054710995065985	0.5054292190125511	0.5055576602279539	0.5072128619714891	0.5035766590494078	0.5054766082021718	0.50238903199674	0.5066588690493118	0.5043283604516429	0.5061383200126057	0.5061155381578287	0.5074253698530012	0.501986820737931	0.5036718677334732	0.5023644811647291	0.5041251016398086	0.5045103873042315	0.5052374092928252	0.5059821227571095	0.5053458587901272	0.5065498280914932	0.5019758297639454	0.5058552003824383	0.5050801577723586	0.5043386974124788	0.5069330677553184	0.5036427120802482	0.5065216328681854	0.507127689028681	0.5046044339589592	0.5035305855840237	0.5053586808198444	0.50731396834246	0.5047738051383706	0.5031306592795817	0.5043630477794347	0.5043432824594742	0.5018066102201645	0.5038114235598689	0.5068346948668475	0.5052074310640573	0.5061656900282825	0.5069683965683347	0.5055473979019536	0.5043463356356799	0.5038842071917942	0.5050726458117706	0.5043873347345481	0.5040657603394123	0.5070033184254216	0.506798648920261	0.503892501354348	0.5067619666559219	0.5040115635748068	0.504907074652181	0.504694960844992	0.5023063808517066	0.5061271196811984	0.5045210965925627	0.5029402871220944	0.5048055349994156	0.5044549679285746	0.5045360278151786	0.5067941068132426	0.5044808264190254	0.5037964436716879	0.5063137567972948	0.5069742927691362	0.5045053452123786	0.5082041593413155	0.5041827105320057	0.5038472772575807	0.5050669691356604	0.5049751463688608	0.5057286879912417	0.5040345568174949	0.5047512323908552	0.502251444698613	0.5057770279395556	0.5046939287728616	0.505390262728349	0.5050414906142927	0.504498811494371	0.5055688551525429	0.50335150196813	0.504618904523647	0.5042151311697715	0.5048796312524652	0.5073862391256105
Caesar	0.615807337570787	0.44892895482421413	0.002339678335894815	0.44844731054609444	0.44654413203349824	0.4482723321652616	0.44832972743718663	0.4489824725846678	0.4458479925480437	0.4461361913694307	0.4487936069626522	0.44527405308872864	0.45142832605984057	0.45037586369634736	0.4474617496377753	0.4467313837993513	0.44947286849027734	0.44754370142364674	0.44856779069814445	0.44957392573242194	0.4499860501902742	0.44621777839114124	0.4512032986969735	0.45026298501302014	0.44685621092725697	0.4515065043131025	0.4500034814320467	0.45017392088803504	0.44488785998482155	0.4538852877953237	0.4496017049410704	0.4504860776916147	0.4436192177493051	0.44719920630385146	0.45161686710740634	0.44753012966892497	0.44708890132401324	0.4515720181250216	0.4475714736703904	0.44695708556615443	0.4494918248284708	0.4468395860695697	0.4491554263638048	0.446411665312839	0.448299058227205	0.4495960251179085	0.4478409034616502	0.4505919827433493	0.44445790954022035	0.4499378243159736	0.4497757907655096	0.44935882920407505	0.44860333440494127	0.44940484481386095	0.44690748873475794	0.45476795721752944	0.44862483433731215	0.4479563338448974	0.4501493621433803	0.45273162123351246	0.4472964885476995	0.44544716401416096	0.447197079046547	0.4464220817999581	0.4493098027036611	0.44981742587329093	0.45197297214049936	0.4522305049259261	0.44712367166682976	0.4455375187704548	0.4514626603601544	0.4515508831559867	0.4459982651058434	0.44977646710581914	0.449757070680922	0.44420707167200385	0.44766255096413404	0.44727853987863786	0.44986203947918024	0.4484546053715923	0.44747531960094017	0.4490782403432904	0.44498977867670303	0.4505175741697141	0.44467391860821803	0.45105731858874554	0.45055038988145235	0.44930130533797374	0.4510698704314733	0.4487953232320261	0.4468850209922168	0.45024217610960005	0.45081425699326466	0.45015269440596706	0.4501015384665513	0.4511656897216267	0.45163321992635935	0.45141830491911655	0.45442230531113154	0.45211916873518754	0.44638919360615875	0.4515880575437256	0.4531778628227993
Caesar	0.520777324279139	0.506895142364426	0.0018291951026697204	0.5069326631412624	0.5064759436406913	0.506243435972269	0.5061823938490572	0.5048185638915899	0.5089861946427817	0.505864754663441	0.5069807848665249	0.504444897277775	0.5064216522716936	0.5047161089875639	0.508532494323647	0.5060043093349329	0.5088804999171664	0.5019322633221838	0.5081539455156903	0.5074130114341687	0.5027509223356483	0.5083328641698517	0.5075920690012499	0.5070224791151537	0.5052436430111615	0.5081061270953225	0.5087225987771388	0.5048410659750187	0.5087314494426548	0.5111685079439514	0.508888555963109	0.5092470748736552	0.5097693112693795	0.5059877827140387	0.5053863448160829	0.5042728393985045	0.5079958331836771	0.5076784754982907	0.5092601700813456	0.5096900016353684	0.5054341380669396	0.5083191705613039	0.50742212557828	0.5073591431996266	0.5070466853322687	0.506607727639395	0.5098465669429464	0.5067504117534252	0.5045357666746072	0.5045223766503254	0.5060577165272937	0.5063061579196122	0.5043396545361822	0.5083611206385855	0.5052595813498812	0.5080756374135825	0.5081179381163323	0.5027344885884151	0.5043462345521775	0.5061755691688755	0.5037805640852663	0.507757334004276	0.5048130280795353	0.5066978676882309	0.5070001323573112	0.5083345339186994	0.5084139908405743	0.5087446736365767	0.5087214608396814	0.5052157931980716	0.5065406658524363	0.5077139436435575	0.5089321611855846	0.5059039664285934	0.5063089889243803	0.5039032424021435	0.5085396167846651	0.5092069440260673	0.5092098959739264	0.5080532989224662	0.5047244625798185	0.5065860170163564	0.5060255256619932	0.5066441154922706	0.5063214662710406	0.5069817448467969	0.5053736113430667	0.5061748678138686	0.5075517328820526	0.5075880058764151	0.5086555838313276	0.5057510944412005	0.5102196300233873	0.5036578288816059	0.5087706451361663	0.5074798040522194	0.508099926303521	0.5066294945026067	0.5073606549524713	0.5051282253367019	0.5053009571477186	0.5099069196003091	0.5074995750945509
Caesar	0.534766227640154	0.4994014782495031	0.0017277673900216509	0.4987624832981551	0.49935772146140556	0.49924196009905025	0.49988343802564306	0.49910204439942774	0.5013600927322847	0.4998312488533808	0.5004010336219171	0.49685747760688753	0.5012681641572155	0.4983103992289272	0.5009713859734145	0.5020780979928973	0.5026825578416868	0.4944689025639651	0.4997182309949969	0.5007178867106018	0.4974501509217565	0.4986324412918973	0.5019504885693167	0.5030266139282495	0.49579058086419314	0.5010419233219532	0.4978019496462012	0.49899583048658724	0.49888898267446435	0.49913648140774464	0.4995279114615884	0.49880548618331894	0.5004288024665013	0.4978283397592288	0.49753513604397975	0.4991275899182856	0.4986717201498185	0.4999071208235232	0.49931335699921886	0.5011339299550802	0.4990409912095121	0.5017685679460501	0.5008304973148642	0.4959408347534125	0.5003990047644824	0.49679021441885235	0.49945900575979046	0.4971519158214237	0.5018263740141908	0.497744150375588	0.5003868684245849	0.49795605332987214	0.49895200257258404	0.49697991706580213	0.5015022733640317	0.49970954794634276	0.500535329374019	0.49971247396640617	0.498915093774359	0.4993093156487098	0.502304734042073	0.4961756205521198	0.5002291240721687	0.5013968761331201	0.4998957408786066	0.4977860203501429	0.4966122634589235	0.49930061503066525	0.49730024044916876	0.5000242521021758	0.49893795402770214	0.500253713536238	0.5002053649717229	0.5002757512447832	0.5002591996076775	0.49590434349999085	0.5000164577278733	0.4997451257076758	0.4978659984779702	0.49899904468145256	0.5006702673337096	0.4987477465011664	0.5005055226364487	0.4997577965528712	0.5015658738338888	0.49954794391916013	0.4980519581568359	0.4985866814130806	0.4991820969041323	0.49718561767932534	0.5016175712415857	0.497411011466444	0.5000193643390332	0.5000775954734523	0.4995829571074389	0.4988629610459422	0.4974743323683972	0.5008021619816876	0.4997985936685078	0.5041540018007082	0.4976274306853849	0.49858600251987745	0.5019255014893076
Center Hill	0.542574048830594	0.491346454310424	0.002242993243786074	0.49185576662197616	0.4942960336696801	0.49575168130908087	0.4906443863423072	0.49014536521614743	0.493035893472071	0.4925333233733092	0.4913644860306829	0.492809426047174	0.49163393478008593	0.4910169437335956	0.4933877450505956	0.49216963365694605	0.4914199019909136	0.49036080688665	0.49139389211917145	0.4863141509442843	0.4864129533466943	0.4889030613202799	0.4916905593858597	0.4925506711518893	0.4906878125072798	0.4936007070159866	0.493913392734165	0.488867584339671	0.4866921577882863	0.49163047782746216	0.49369840648615615	0.4922767956325291	0.4908373714878821	0.4918882030232433	0.4929185089912171	0.4909426119703969	0.4915592219167246	0.4915488554469893	0.49302936640350675	0.49012224323438686	0.49123671585997863	0.49087535818280087	0.48948816562641845	0.49112565361439187	0.4906939677384251	0.49146293222364396	0.4932222280839881	0.49045152913667905	0.4899338109726698	0.49154290731991984	0.49150732005853176	0.48675866233045934	0.49284672734852725	0.49665755703206693	0.4929841984554666	0.4920481647432807	0.4902373432321843	0.4892911903969283	0.4850595184797327	0.49103772778334903	0.4915998238286906	0.49312328039262404	0.4922532019088898	0.4938473414878497	0.49062149250618414	0.4916395042413732	0.491251073656688	0.49275375205463373	0.49323948205420887	0.4938825764957083	0.49312069387307955	0.4875411546600045	0.4867190407716054	0.4941168227942092	0.4897582768815886	0.4892686125418448	0.48940202136976607	0.4952003592735674	0.4911873018881888	0.48690596131358005	0.4939518113652275	0.49240453482641927	0.4929668178755914	0.4894362792675657	0.48980326055288	0.4931068693025661	0.4923215708400783	0.49432697318786323	0.48851757745106794	0.48894436960371357	0.4927982324163888	0.49482002594498625	0.49254075135946573	0.49356067086812333	0.4895846132183036	0.4943665676166139	0.4864276728252046	0.48893570100015016	0.49316556670663125	0.4916476302087951	0.4925292273754442	0.4896517933452653	0.4890391280150393
Center Hill	0.521918189776926	0.5039022534825673	0.0022105358099607387	0.5046329406501924	0.5031616333439262	0.5031071000723041	0.5006757931791082	0.5034805653938493	0.501158742735789	0.5009534854184047	0.5035262218378216	0.5034361285820463	0.5050847294984041	0.5076133697297629	0.5026273628319928	0.5015122868985672	0.5021301015838595	0.5045626403053477	0.5025164709917207	0.5007505996489384	0.5015863354927489	0.5050299995789498	0.5069209556645423	0.5056826412241945	0.509074029152213	0.5046659313356954	0.5034739901380555	0.5036280801457148	0.5038084454856419	0.5014101458040623	0.5060316331116906	0.5059124685120256	0.5074099472113093	0.5017795140791597	0.5047684730156466	0.5071066667266746	0.5037210026706875	0.5024483213492666	0.49892270921027265	0.5026038852764829	0.5050234252046096	0.5029738349429203	0.5057833679409244	0.5066908083577036	0.5037176713178436	0.4999709162638273	0.5038471407944253	0.5043836150502334	0.5063860334848108	0.5041540832176883	0.5042698472918399	0.5056637637562947	0.500881979534412	0.5033474186101998	0.5036103567525559	0.507146947812675	0.5077625985374016	0.5005286130700658	0.5049300580584627	0.5034287678406614	0.5068445436039529	0.5044882148211428	0.5045412651751029	0.501100980254149	0.5045532740158991	0.502916943868874	0.502324621924381	0.5019891145599672	0.5089422870125906	0.5047472639880534	0.49871586767391823	0.5034853281957228	0.5033092380596378	0.5060951553808706	0.5045605353380652	0.502762166780238	0.505653732651017	0.5001702446457422	0.4988692727892346	0.504573244980391	0.5045252689500302	0.5068743450849911	0.5020867426766125	0.5057225599296327	0.5078361957592926	0.5025790731705863	0.5008595776325575	0.5037412918757338	0.5056269928567011	0.5035725157856714	0.5065127709920556	0.5035306116288256	0.5062150490631295	0.5040326510218632	0.5055477233666819	0.5020569918269325	0.50318992784705	0.5066447302994811	0.5022238676812802	0.5051300024656973	0.5028909073378606	0.5053212445854839	0.5014444149730074
