# 2427.215608 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,0.1,500.0,-0.0020211655374625494
10.0,0.1,1000.0,-0.0020308708864827107
10.0,0.1,100.0,-0.002047562586741236
5.0,0.1,500.0,-0.002047863341789502
10.0,log2,1000.0,-0.0020541964984243785
10.0,log2,500.0,-0.002055873148249356
10.0,sqrt,500.0,-0.002057411185970711
5.0,0.1,1000.0,-0.002060703943516643
10.0,sqrt,100.0,-0.002061370674064612
10.0,sqrt,1000.0,-0.002065075167631631
5.0,log2,1000.0,-0.0020659751057203113
5.0,sqrt,1000.0,-0.0020781460295423207
5.0,sqrt,500.0,-0.0020785043479425044
5.0,log2,500.0,-0.0020822088141330642
5.0,0.1,100.0,-0.0020850440085624666
10.0,log2,100.0,-0.002091656111453287
5.0,log2,100.0,-0.00209566667841949
5.0,sqrt,100.0,-0.0021020243193652826
10.0,0.5,500.0,-0.0021047567070417777
5.0,0.5,1000.0,-0.0021161789801365737
10.0,0.5,1000.0,-0.002119843305433656
5.0,0.5,500.0,-0.0021251183244236594
10.0,0.5,100.0,-0.0021278311698007804
3.0,0.1,1000.0,-0.0021393407897519266
3.0,0.1,500.0,-0.0021441435616717285
3.0,log2,1000.0,-0.002146055352665253
3.0,log2,500.0,-0.0021465179588645985
3.0,sqrt,500.0,-0.0021473315048568015
3.0,0.1,100.0,-0.002154235920363592
5.0,0.5,100.0,-0.002154786462291885
3.0,sqrt,1000.0,-0.002158797570452638
3.0,log2,100.0,-0.0021621228641961992
3.0,sqrt,100.0,-0.0021732045937167188
3.0,0.5,1000.0,-0.002176481023211733
3.0,0.5,500.0,-0.0021917509218288863
3.0,0.5,100.0,-0.002200551939441316
