# 1089.775670 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,0.1,500.0,-0.0020499910926724727
10.0,0.1,1000.0,-0.0020568121309691516
10.0,log2,1000.0,-0.00207276769751007
10.0,sqrt,1000.0,-0.0020731078525164366
5.0,0.1,500.0,-0.0020760977282507005
10.0,sqrt,100.0,-0.0020779424750602435
10.0,0.1,100.0,-0.002083342265598775
10.0,log2,500.0,-0.002083920516245688
5.0,sqrt,500.0,-0.002087328243679009
5.0,0.1,1000.0,-0.0020880119611676
10.0,sqrt,500.0,-0.0020883576733110045
10.0,log2,100.0,-0.0020886326541833104
5.0,0.1,100.0,-0.002089635308775151
5.0,sqrt,1000.0,-0.0020905220774521697
5.0,log2,500.0,-0.002090588801241941
5.0,log2,1000.0,-0.0020974862000328427
5.0,sqrt,100.0,-0.0021001125806949282
5.0,log2,100.0,-0.002112512799217512
5.0,0.5,500.0,-0.002127230913736468
10.0,0.5,500.0,-0.0021272692134894785
5.0,0.5,1000.0,-0.002132651110076521
10.0,0.5,1000.0,-0.0021365998757579352
5.0,0.5,100.0,-0.0021429975665298332
10.0,0.5,100.0,-0.002150796493568701
3.0,sqrt,1000.0,-0.0021594995868522474
3.0,0.1,1000.0,-0.0021610998033488324
3.0,log2,500.0,-0.0021685434275841783
3.0,sqrt,500.0,-0.002169350983057999
3.0,0.5,100.0,-0.0021698575730043365
3.0,log2,100.0,-0.0021755766294754204
3.0,0.1,500.0,-0.0021758387945711903
3.0,log2,1000.0,-0.0021761460620355337
3.0,0.5,500.0,-0.00218070774297639
3.0,0.1,100.0,-0.002182683894289247
3.0,0.5,1000.0,-0.0021856506521870725
3.0,sqrt,100.0,-0.002189210067047099
