# 1402.469216 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,log2,100.0,-0.002173858606883617
10.0,log2,1000.0,-0.0021765407710841625
10.0,log2,500.0,-0.0021816496479920375
10.0,sqrt,100.0,-0.002187656648759472
5.0,log2,1000.0,-0.002191471764758845
5.0,log2,100.0,-0.0021938017357015778
10.0,0.1,1000.0,-0.002193844120203121
10.0,sqrt,1000.0,-0.0021941979688581493
5.0,log2,500.0,-0.002195988915349675
5.0,0.1,100.0,-0.0021989388825288682
10.0,sqrt,500.0,-0.002203660547563947
5.0,0.1,1000.0,-0.002207096990646535
5.0,sqrt,1000.0,-0.0022078022931417635
5.0,sqrt,500.0,-0.002211541796453257
10.0,0.1,500.0,-0.002212215219268294
5.0,0.1,500.0,-0.002213371623078568
5.0,sqrt,100.0,-0.00221793067514101
10.0,0.1,100.0,-0.002223151739815886
3.0,log2,1000.0,-0.002271945658011287
3.0,log2,500.0,-0.002277141505100561
3.0,sqrt,1000.0,-0.0022784825191047168
3.0,log2,100.0,-0.002289324367934137
3.0,0.1,1000.0,-0.0022910898784362418
3.0,0.1,100.0,-0.002293047763177676
3.0,sqrt,500.0,-0.002293762319798329
3.0,0.1,500.0,-0.0022970759705991783
10.0,0.5,1000.0,-0.0023048503881555457
5.0,0.5,1000.0,-0.0023106629332014677
10.0,0.5,100.0,-0.0023114628041432037
10.0,0.5,500.0,-0.0023123851647825493
5.0,0.5,500.0,-0.00232039778667146
3.0,sqrt,100.0,-0.002322586904520508
5.0,0.5,100.0,-0.002355954306131024
3.0,0.5,1000.0,-0.002376350392079737
3.0,0.5,500.0,-0.0023799963669425797
3.0,0.5,100.0,-0.0023879147565590187
