# 1059.517444 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,log2,1000.0,-0.005139500080925837
5.0,sqrt,500.0,-0.005149215554261736
10.0,sqrt,500.0,-0.005163822045510839
10.0,log2,500.0,-0.005164677589035933
5.0,sqrt,1000.0,-0.005165783710604553
5.0,0.5,500.0,-0.005167137834028883
5.0,log2,500.0,-0.005169466697816773
10.0,sqrt,100.0,-0.005170150869033765
10.0,0.5,1000.0,-0.005174439392558019
5.0,log2,1000.0,-0.0051779395517218395
10.0,sqrt,1000.0,-0.005178850334706635
5.0,0.1,100.0,-0.005179501621416446
10.0,0.5,500.0,-0.005184667049556439
5.0,0.5,1000.0,-0.005192241591571326
5.0,sqrt,100.0,-0.005192406085853857
10.0,0.1,500.0,-0.0051965617894537105
10.0,0.1,1000.0,-0.005201366195045499
5.0,0.1,1000.0,-0.00520639700508523
5.0,0.5,100.0,-0.00521939540368783
10.0,log2,100.0,-0.0052196064866078095
5.0,0.1,500.0,-0.005235341259913962
3.0,sqrt,500.0,-0.005256191423888041
3.0,0.5,1000.0,-0.005256326947038937
10.0,0.1,100.0,-0.00526848193480452
3.0,sqrt,1000.0,-0.005272008978623499
3.0,0.5,500.0,-0.005272882161215152
3.0,log2,500.0,-0.0052818139230806005
3.0,log2,1000.0,-0.005291333672404984
3.0,sqrt,100.0,-0.005301206390144231
3.0,0.1,100.0,-0.005310745776056134
10.0,0.5,100.0,-0.005314769819218234
5.0,log2,100.0,-0.005317768338918011
3.0,log2,100.0,-0.0053247867621860675
3.0,0.1,1000.0,-0.005341297878782168
3.0,0.1,500.0,-0.005354096197644356
3.0,0.5,100.0,-0.005367219362339486
