# 1434.274099 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,0.1,500.0,-0.0020740578423734976
10.0,0.1,1000.0,-0.002077311311545999
10.0,0.1,100.0,-0.002084017677272332
5.0,0.1,1000.0,-0.0020988466204628587
5.0,0.1,500.0,-0.0020990483377470643
10.0,0.5,1000.0,-0.0021074925326547466
5.0,0.1,100.0,-0.002108908368218858
10.0,0.5,500.0,-0.0021116966954433164
10.0,sqrt,500.0,-0.0021117000786176465
5.0,0.5,500.0,-0.002115357243258862
10.0,log2,500.0,-0.002115661159735491
5.0,0.5,1000.0,-0.0021176376495466694
10.0,sqrt,1000.0,-0.002117819761401818
10.0,log2,1000.0,-0.0021233783173752454
5.0,sqrt,1000.0,-0.0021294780208079137
5.0,sqrt,100.0,-0.002131584705288232
5.0,log2,1000.0,-0.0021377341973146053
10.0,0.5,100.0,-0.002141184857720525
5.0,log2,500.0,-0.002141381649583979
5.0,sqrt,500.0,-0.0021414778142291417
10.0,log2,100.0,-0.002143221568459542
5.0,0.5,100.0,-0.002148991695647908
5.0,log2,100.0,-0.002162735946797517
3.0,0.1,1000.0,-0.002165309556873063
10.0,sqrt,100.0,-0.002165644670214739
3.0,0.1,500.0,-0.0021685579028976427
3.0,0.1,100.0,-0.002171544534460453
3.0,0.5,1000.0,-0.0021761373535935545
3.0,0.5,500.0,-0.0021776245965844337
3.0,sqrt,500.0,-0.0021816527208087006
3.0,sqrt,1000.0,-0.0021818405407254284
3.0,log2,500.0,-0.0021848829846915895
3.0,log2,1000.0,-0.002189265200465127
3.0,log2,100.0,-0.0021919352981757284
3.0,sqrt,100.0,-0.002205497339069123
3.0,0.5,100.0,-0.002213320740986966
