# 1794.418482 sec
max_depth,max_features,n_estimators,mean_test_score
3.0,log2,500.0,-0.00612024864463898
3.0,log2,1000.0,-0.0061528573307612884
3.0,log2,100.0,-0.006154027795308518
5.0,log2,1000.0,-0.006156159759201369
10.0,log2,1000.0,-0.006174330362057388
10.0,log2,100.0,-0.00618654372756663
5.0,log2,500.0,-0.006190226704212593
10.0,log2,500.0,-0.006203503731042971
3.0,sqrt,1000.0,-0.006214588935372827
10.0,sqrt,1000.0,-0.0062263432939018235
5.0,sqrt,1000.0,-0.006228727394764981
3.0,sqrt,100.0,-0.006254043873025694
3.0,sqrt,500.0,-0.006263984429388516
5.0,sqrt,500.0,-0.006268384308651645
10.0,sqrt,500.0,-0.006280036901512717
5.0,sqrt,100.0,-0.006281093066289145
5.0,log2,100.0,-0.006299223667723777
3.0,0.1,500.0,-0.006349213521299633
10.0,0.1,1000.0,-0.006352697292979506
10.0,sqrt,100.0,-0.0063528654766135395
10.0,0.1,500.0,-0.006368948837158282
3.0,0.1,1000.0,-0.006382746755073521
5.0,0.1,1000.0,-0.006397739568237616
5.0,0.1,100.0,-0.0064098348009284534
5.0,0.1,500.0,-0.0064182383797106
3.0,0.1,100.0,-0.00641948878739972
10.0,0.1,100.0,-0.006532513587231942
10.0,0.5,1000.0,-0.0066434271984692345
3.0,0.5,1000.0,-0.006668023585715969
10.0,0.5,500.0,-0.006682759361457203
5.0,0.5,1000.0,-0.0066982991324325124
5.0,0.5,500.0,-0.006704954992018368
3.0,0.5,500.0,-0.006708071782257271
5.0,0.5,100.0,-0.006712987861124571
3.0,0.5,100.0,-0.0067281415778905245
10.0,0.5,100.0,-0.006793607674195698
