# 1468.904991 sec
max_depth,max_features,n_estimators,mean_test_score
3.0,log2,500.0,-0.005674670283274391
3.0,log2,1000.0,-0.005686282612633074
5.0,log2,500.0,-0.005715127454474253
3.0,log2,100.0,-0.0057151947031800435
5.0,log2,1000.0,-0.005742864656498892
10.0,log2,1000.0,-0.005745047190991479
10.0,log2,100.0,-0.0057529969371864515
5.0,log2,100.0,-0.0057669473444558975
3.0,sqrt,1000.0,-0.005784153393951868
3.0,sqrt,100.0,-0.005797188160829367
10.0,log2,500.0,-0.005797884552024776
3.0,sqrt,500.0,-0.005806398575704678
10.0,sqrt,500.0,-0.00581245821647123
5.0,sqrt,1000.0,-0.005816370356400434
5.0,sqrt,500.0,-0.005818486992057008
3.0,0.1,100.0,-0.0058187690534525546
10.0,0.1,1000.0,-0.005825385466253086
10.0,0.1,500.0,-0.005829085279823067
3.0,0.1,1000.0,-0.00583864599232213
10.0,sqrt,1000.0,-0.005838736828803341
3.0,0.1,500.0,-0.005846343658540294
5.0,0.1,500.0,-0.0058546956346368926
5.0,0.1,1000.0,-0.005872481645114237
10.0,sqrt,100.0,-0.005913534795069192
10.0,0.1,100.0,-0.005926325458405988
5.0,sqrt,100.0,-0.00593138933090405
5.0,0.1,100.0,-0.006004203485510614
3.0,0.5,1000.0,-0.0062199158944416496
10.0,0.5,1000.0,-0.006240324711025286
5.0,0.5,1000.0,-0.006264280397938427
10.0,0.5,100.0,-0.006264941810542758
5.0,0.5,100.0,-0.0062770480389106416
10.0,0.5,500.0,-0.006290414788734024
5.0,0.5,500.0,-0.00629296855546155
3.0,0.5,500.0,-0.006296155314856511
3.0,0.5,100.0,-0.006306075440059669
