pop	Y	Mean	stdev	rep_1	rep_2	rep_3	rep_4	rep_5	rep_6	rep_7	rep_8	rep_9	rep_10	rep_11	rep_12	rep_13	rep_14	rep_15	rep_16	rep_17	rep_18	rep_19	rep_20	rep_21	rep_22	rep_23	rep_24	rep_25	rep_26	rep_27	rep_28	rep_29	rep_30	rep_31	rep_32	rep_33	rep_34	rep_35	rep_36	rep_37	rep_38	rep_39	rep_40	rep_41	rep_42	rep_43	rep_44	rep_45	rep_46	rep_47	rep_48	rep_49	rep_50	rep_51	rep_52	rep_53	rep_54	rep_55	rep_56	rep_57	rep_58	rep_59	rep_60	rep_61	rep_62	rep_63	rep_64	rep_65	rep_66	rep_67	rep_68	rep_69	rep_70	rep_71	rep_72	rep_73	rep_74	rep_75	rep_76	rep_77	rep_78	rep_79	rep_80	rep_81	rep_82	rep_83	rep_84	rep_85	rep_86	rep_87	rep_88	rep_89	rep_90	rep_91	rep_92	rep_93	rep_94	rep_95	rep_96	rep_97	rep_98	rep_99	rep_100
Bella	0.697712608000997	0.6381402421646907	0.0015774052221572189	0.6356620706971635	0.6382207093857313	0.6368008770904509	0.635643446020803	0.6368757843426457	0.6380006153659301	0.6382591758494239	0.6408302110078928	0.6392469605665637	0.6386873838042854	0.639262622843179	0.6365873320787468	0.6395240757301265	0.6372569499802951	0.6379193977387037	0.6381996008453951	0.6398385927265591	0.6372086482725223	0.6392747999126328	0.6386261014402103	0.6368723681831268	0.6391664284904581	0.637043374187062	0.6403835854343974	0.6382355861948806	0.6353639749531219	0.6380773488762772	0.6371601403918166	0.6357977568727334	0.6374953723238622	0.6353548431097626	0.6386343199132369	0.6403645824297249	0.6372943027249011	0.6360070157148071	0.6366705284510165	0.6356667693339906	0.6367634109778505	0.6414824709699716	0.6358225135761891	0.638223056583985	0.6398437364404476	0.6398916844955056	0.6345640080776417	0.6348887531180264	0.636892319677659	0.6386691270818668	0.6386988039024304	0.6356619361612519	0.6404874426934078	0.6392109248990285	0.6400889739282021	0.6392287350157518	0.6391727418389338	0.6397252173410839	0.6422491058017253	0.6373875960114266	0.6398136425780799	0.6381959511171811	0.6403100718996285	0.6373287659856556	0.6396434835395951	0.6398753258563724	0.6370184528149234	0.6380626933187439	0.6365416384459728	0.6381261628485223	0.6386363836165342	0.6392457239155861	0.6364349670595901	0.6368725397129511	0.6391038186269425	0.6374310868940926	0.6396345047343586	0.6399225391777316	0.638456005761276	0.6384454541743877	0.6381405836497295	0.6377447647764217	0.6382592076404888	0.6368516574396984	0.6376636175533872	0.6400290231581806	0.6372611389315219	0.6360617108906412	0.6407684928938135	0.637289827839302	0.6363092416492669	0.6384000473760787	0.637822759408835	0.6368795548148333	0.6373503405311599	0.6372213365242183	0.6397768044592224	0.6392144313435398	0.6413285039584319	0.6389564151165119	0.6380134746074402	0.6393089756600318	0.6378068822913642
Bella	0.618177573087881	0.601823199803563	0.0028123366323416243	0.6001276153317547	0.6018019906414934	0.5980814600154959	0.5987544012881294	0.6081982643853762	0.6063769249700065	0.6031094035059629	0.5969717022589167	0.6030187005276904	0.5973021206335587	0.5977009168600148	0.600912835649863	0.6015972617936322	0.6036568646596852	0.6041008855551558	0.6002777798931946	0.602907811287898	0.6036244751063596	0.6013082358983756	0.6026879800610666	0.6024801002406199	0.599301281476666	0.6006970916972675	0.6006619507762208	0.6033075597435565	0.604534942967515	0.6030050481788146	0.5952290661911698	0.6020745985654276	0.6045158913286598	0.5972824312402608	0.6028569782693144	0.6011831258958397	0.5999065066362365	0.6035269301196675	0.6041030281060503	0.6103133609809063	0.6005304944579338	0.6023691738069861	0.6023085063365433	0.602348949940824	0.6042601995382564	0.6004842848485527	0.6019268322155557	0.5956048816688111	0.6001225602073507	0.6045752757281593	0.6049413003620228	0.6088570297994443	0.598697399510248	0.6023199483396531	0.6017781787123073	0.598417616312172	0.6012398007118843	0.6021210395719886	0.6051058077229521	0.598666626895514	0.6018471281405656	0.6045844837545282	0.6056810857416263	0.6070145923761476	0.5997626877837484	0.5996785188191682	0.600827763988448	0.6024139480697368	0.6019665465578787	0.5996484684047304	0.6056016490717597	0.6032955253414978	0.6039539202247085	0.5999291690753121	0.601504512970073	0.5978214562093691	0.598337404757543	0.6019449662581353	0.5974737714645155	0.6077566483892931	0.6047507126763175	0.6005258076071646	0.5982063535305807	0.6009412021068841	0.5991273710791049	0.6007591900187267	0.6007453720858846	0.6010419411386904	0.6015048290242591	0.5991165750868456	0.6017450577321032	0.6006501919892212	0.6031155123013462	0.6007041428006815	0.6033866850287735	0.59772965785215	0.6051725307670964	0.6019547648314117	0.6020162754116865	0.60373963337017	0.606705767744585	0.6020430135433348	0.6014197158055291
Bella	0.479318751447226	0.5928093725353575	0.0028818080596182834	0.5900784056854216	0.5925922817624288	0.58747015675616	0.5896024516389532	0.600010373462553	0.596479639703649	0.5959139630992051	0.5916785923306991	0.5947420631346085	0.5880375761744393	0.5883299478331648	0.5923389956446006	0.5917018542748506	0.5946472287857527	0.5914806353572803	0.593618401380392	0.5978560964298768	0.5964676470842655	0.5897342687837589	0.5924540669680607	0.5942579039508702	0.5914420657129518	0.5933985349858557	0.5927709475979154	0.594770973317958	0.5932162470873543	0.5950044529280382	0.586617971165927	0.5930300100317967	0.594623953615057	0.5867290122807981	0.5949586242057169	0.5928176269815089	0.5926671399657202	0.5954245395749315	0.5936559006553425	0.600287735508024	0.5916329043766168	0.5914888903020815	0.5943505515365352	0.5891702935750568	0.5948131103476133	0.5899766350666632	0.5964515867030001	0.5876457281234378	0.589378556496627	0.5948900639265976	0.5967127144603286	0.5999071520162501	0.5896863391761459	0.5964741159318072	0.594715323960862	0.5922424447167586	0.5920547230780615	0.5898876742358974	0.5949269213852094	0.5881397913368325	0.5927395089173046	0.5948111723716066	0.596676499395305	0.5968152520699338	0.5927571470676648	0.5908107847755154	0.5918606382202972	0.5941778319382887	0.5932375417347096	0.5909790548108133	0.5952842178176043	0.5941503092831522	0.594584507367752	0.5926930199804844	0.58891251766369	0.5918871441173083	0.5894863525947884	0.5912753700418588	0.5891994497286043	0.5958616254699644	0.5940800971150622	0.5908882779547825	0.5905330903466822	0.5926806933048903	0.588742249431612	0.5928599790355908	0.5892349290460215	0.5928713382356868	0.5927231765528427	0.5933522545333437	0.5901028818244755	0.5924514364636626	0.5926489496306112	0.5919045872517719	0.5943007837681169	0.5885259974128912	0.5964374367192896	0.5930027469420295	0.5951354070705926	0.59641480770243	0.5956285085087082	0.5923024333659355	0.5904614393437829
Bella	0.639407771199002	0.6194386520259474	0.002152119363535483	0.6175942251948897	0.6202893251851349	0.6171092924386492	0.6171014335676761	0.6190923943390703	0.6172326428297998	0.6240432788145078	0.6180034914797914	0.6285930177662745	0.620825523531042	0.6182437141626859	0.6174801795491632	0.6202280291108748	0.6192960695101073	0.6183353077032966	0.616518798634516	0.6185472074763982	0.616072884017793	0.6209167315589921	0.6195847527704083	0.621116410384814	0.6204027317291662	0.6217900364650683	0.6198822635672943	0.6174394412179552	0.6183423103533653	0.6165521798069481	0.6189808148040546	0.6172297007357663	0.6198696498699646	0.6185386014191278	0.6157796041032882	0.6227597657412082	0.6182058293920548	0.6204875962921841	0.6189362490505259	0.6202460229880415	0.6194111980076578	0.621412704530758	0.6221428663972811	0.6155466214181469	0.6184335043200698	0.6214403701879496	0.6220648851684868	0.6169450251148999	0.6221237201752485	0.6192896156424367	0.6189600188162301	0.6186404183298093	0.6188930062677002	0.6165346826113359	0.6196074850737007	0.6183676062153172	0.6180286574274397	0.6199108647236582	0.6212700835894156	0.6155541075107929	0.619099757726007	0.6192546952528413	0.6194920311371931	0.6174385041847655	0.6233507192665388	0.6200088766813004	0.620272615304615	0.6181626792664525	0.6187895554699202	0.6181890513171411	0.618190824886586	0.6191098450297792	0.6187300068147853	0.6220485857541181	0.6187986202215701	0.616802504067843	0.6226343052448345	0.6183375813412665	0.6195100802287123	0.6222951693822372	0.6184621249594451	0.6218315788388068	0.6174425092252892	0.6166956684053475	0.6204065763400507	0.6206547258391935	0.618476969024732	0.6169473012864107	0.6181220235163941	0.6219025600252703	0.6208248398008742	0.6217947848646634	0.6163002608324203	0.6204400847336239	0.6196554729463184	0.6225762319866536	0.6201673629786811	0.6220379740864167	0.621634370238419	0.6226945645650194	0.6171760327524071	0.6221355437257425	0.6187246839538176
Bella	0.629416839956909	0.6040248442548779	0.00260590297217361	0.6018060893933445	0.6055853580571671	0.5961664420188167	0.600730309560466	0.6092204886207693	0.6047812866863512	0.6064128387214506	0.6050513761371118	0.6032144771746688	0.6030156861778398	0.6019824292440759	0.6039206604285886	0.6023847834733194	0.6069263046329185	0.6064524768559693	0.6074582167157769	0.6065745105161806	0.5990267742040254	0.5998307715807322	0.6052695106845436	0.6055746388026917	0.6026584746424208	0.601864854893707	0.603639117225392	0.6067584801066445	0.6034989975989589	0.6033039931471924	0.6007236144938	0.608034995091519	0.6062070849454194	0.6031744370275114	0.6049139907373272	0.60532244194324	0.6026158733095807	0.6090604412063303	0.6053713364913538	0.6076938377048917	0.5993261785135127	0.6060784416457797	0.6032894601702946	0.5994811815157183	0.602914135013254	0.600937740549942	0.6028864296962035	0.6007191970516681	0.6030624363331628	0.6107753702379612	0.6052776663135003	0.6117286598809542	0.6027034489893197	0.6052982935687793	0.60511503053809	0.601525926034165	0.6078578106816489	0.6015317445665651	0.6052123293665755	0.603319200570351	0.6023784825371018	0.604536361621315	0.604214995859318	0.6090026825218	0.6029961712641281	0.6014715978279934	0.6041326684496962	0.6044860632748518	0.6065097527081793	0.6009317801369997	0.6041071550440874	0.6072325224413716	0.6043119409288328	0.6047243912684308	0.601395468515877	0.6020914133583339	0.6033174850730582	0.6036136534948738	0.6031259030137365	0.6031414872897126	0.6061363991176539	0.6025436241119374	0.6031038957914832	0.606051080098189	0.6031018599104984	0.6058222409322143	0.6037807722693856	0.5994457627109715	0.604641770385486	0.6051175122638903	0.6030232976041482	0.6036477412736863	0.6053388464529073	0.6033150023054045	0.6027049362919001	0.6001586396462762	0.6072291645755395	0.6062045369942111	0.6022850695739892	0.602220375152727	0.6069788709699613	0.6042797658181531	0.6023632031179372
Caesar	0.646954060017318	0.6547764935562852	0.002066583299771744	0.6552544463845775	0.6528662972571692	0.6544715843477387	0.6567657511782965	0.6534404752754397	0.6543219139083161	0.6555119534753023	0.6534697850490078	0.6545559089581512	0.654772115863689	0.652029960961597	0.6560835653411424	0.6534703971276808	0.6540817255045571	0.6531972348349313	0.652363589745682	0.6540326979591898	0.6542376584819343	0.6555333318532643	0.6550885284786468	0.6519691835852139	0.6603152005874808	0.6522610606796624	0.653439073499628	0.6561155588122671	0.6574727741362825	0.652155055416843	0.6532927299782556	0.6514897359889474	0.6528090891978711	0.6549385965862037	0.6524690911274251	0.6591764731840696	0.6536937161933422	0.6613453756733677	0.6539241254124335	0.653089873421303	0.656783767596327	0.6509847753924103	0.6504653646006203	0.6554268820033837	0.6531138827073314	0.6567225081991518	0.6557538905685959	0.6548242259637882	0.6540729211706756	0.6568412496706774	0.6520549463974681	0.6600381383773375	0.6542294398807059	0.6544544394877173	0.6539209153537059	0.6572370227452964	0.655277747769292	0.6547259008121883	0.6538274621357126	0.6565948542281771	0.6557501140555683	0.6520911738475413	0.653857714947414	0.6542306008367184	0.6603737173152106	0.6578919420329129	0.6564827980419856	0.6538044065330653	0.6535142141038436	0.6532567064719306	0.6544692091195536	0.6577019186662167	0.6542562151711477	0.6562330017559238	0.6525267663516957	0.6573318829475548	0.6563621322511572	0.6553709925211074	0.652547466572527	0.6516606296426316	0.6545618130348637	0.6558655205047228	0.653892089038383	0.6547263913018139	0.6552664928736762	0.6553516106576123	0.6560003609912841	0.656209425441856	0.655021529273805	0.6561735262882669	0.6561617990821859	0.6551071752681208	0.6543062820782908	0.6540528818757856	0.6577056248485991	0.6520470541716461	0.6532526722875042	0.6540994740798741	0.6569178626670608	0.6553012366324462	0.6522363571433825	0.6559935599705645	0.6548290424035954
Caesar	0.695823449815854	0.6657872909602912	0.0021383042723999747	0.6691842682856793	0.6654818610584466	0.6675114482109107	0.6666115337069267	0.6643289921198515	0.6632434007313815	0.6670165971307304	0.6664486988654214	0.6652263021793782	0.6624577262134868	0.6657551795946068	0.6685468524164642	0.6662912585705676	0.6650101564795582	0.6617389753995264	0.6633635341870352	0.6653861526311949	0.6646546055822571	0.6678426490680589	0.6649062239743555	0.6639025370428729	0.6650412933326729	0.6679133455152843	0.6616109483403125	0.6638146115280226	0.6668882824618813	0.6685306284859497	0.6699890658482379	0.6655083101352591	0.6640762902943577	0.6654881293341076	0.6654583477987912	0.6655657981437254	0.6645890356923235	0.6669186665129678	0.6663226731570682	0.6679803189248278	0.6709686431876316	0.6643434480273779	0.6668729405686153	0.6729960888692551	0.6640927161768266	0.6674821083352783	0.666098249753153	0.6657000985488398	0.6654155483403489	0.6649835089674129	0.6646264928350636	0.6655565978580585	0.6670849412313933	0.6694012469999755	0.6625982688395262	0.6630802278655836	0.6675953177215858	0.6678111956557211	0.6651284392584241	0.6634165456714712	0.6658523561356683	0.6646850808026394	0.6678260605836264	0.6684548553111833	0.6647151740900764	0.6668044674510695	0.6608319275519028	0.6658667158143916	0.666740110526965	0.6657877439940796	0.6660031437634751	0.6681397914487978	0.6641339832907637	0.6641443630821516	0.6689258037602157	0.666350800046256	0.6678518440627373	0.6649611091787944	0.6671481161780473	0.6675403039379509	0.6679234541475867	0.6669484585216245	0.6653357019156717	0.6641337181909857	0.6634342966458954	0.6650088725877821	0.6619740548307131	0.6643397448774078	0.6677407231276963	0.6643253577720533	0.6665091488412339	0.6682995745625537	0.6641769233904146	0.6651650281200412	0.666791788726596	0.6614785787495902	0.6671920145230753	0.6640889297078366	0.6663919276059975	0.6613271832686392	0.6663571338655314	0.6679667067783378	0.6631987005950284
Caesar	0.738614572976521	0.6593876585714878	0.001958668944193578	0.6620503199696021	0.65929046951627	0.6559115220810606	0.6618165017089582	0.6578654519414197	0.6579942987414842	0.6586026116551996	0.6597457347087314	0.6601554428813041	0.6609751675592502	0.6572713595618914	0.6621393778956903	0.6607122539174435	0.6562857901786023	0.6629212223917873	0.6600051744673614	0.6607624940216953	0.6617694697000664	0.6607090562145069	0.6587676057451761	0.6589052195110751	0.6578899491945098	0.6548740258047604	0.6595250869953299	0.6600754656400689	0.662144304086881	0.6585135098846243	0.6590983500859049	0.6603985869085164	0.6573752893596675	0.6615492648599697	0.6596246186076784	0.6609055233515787	0.6593603963586901	0.6596228149311303	0.6537900084448218	0.6592459338081349	0.660296229522182	0.657172073696009	0.6596760459263473	0.6617952450034918	0.658043047076279	0.6587491166125071	0.6589890727999483	0.6579831586603138	0.6597378404632132	0.6581553825364711	0.665392775837252	0.6589264764056258	0.6558436263605939	0.6622459599248376	0.6581448073376333	0.6571891750321172	0.6598167124673464	0.6604001667579601	0.6588343202230171	0.6593349138177811	0.6580028203500753	0.6571393478674475	0.6571464005397814	0.6589267845153086	0.657372793539351	0.6606072319798401	0.6584275533676759	0.6567124943651893	0.6603383233037939	0.6597249214766863	0.6602655053828093	0.6572656188084904	0.6603733089994336	0.6588190240789478	0.6578580814567878	0.6615827443313037	0.6583210217627874	0.6626242812126891	0.6609878958132086	0.6594744338301052	0.6623002796037551	0.656813704928668	0.6616016609815374	0.6601420774479929	0.6585895587669308	0.6569487421129421	0.6623656295174243	0.6626750309913324	0.6599601686826392	0.6574041344320419	0.6610012319298112	0.6586002036174159	0.6616137043118456	0.6602581784902685	0.6597164788401232	0.657804294389417	0.6574806739571407	0.660916778384772	0.6569605123558003	0.6600496362211654	0.6565883377580534	0.6615859097230655	0.6600425235711536
Caesar	0.588665260151992	0.6176594262256012	0.0018844445011161125	0.6173217483486609	0.618557325201469	0.6192881931957415	0.6165875996404556	0.6200123756672368	0.6152774807310093	0.6164868913388121	0.6187475800566934	0.6168556597025923	0.6154391661756484	0.6180316584216857	0.6199298329626395	0.6162241546621081	0.6168320468372868	0.6205907975340916	0.619872119509731	0.6170974896480693	0.6171109155782947	0.6198208598309587	0.6210878894616728	0.6187236586451289	0.6194693022083777	0.6163517316879735	0.6125870704543517	0.6198548790300578	0.6158972627288242	0.6169687348336055	0.6193858478579913	0.6230845349833192	0.6156944205284546	0.6175860576080836	0.619548614615523	0.6154675684691879	0.6174973260099933	0.615746290142345	0.6158073643397639	0.6175338602095363	0.6175229889977075	0.6174751636467503	0.6192492193624711	0.6188175162840697	0.6169990621634325	0.6209066724833997	0.6202677329236223	0.6163488670481718	0.6144595955530475	0.6183248746288974	0.6157551557317984	0.6142633374682545	0.6194154389147247	0.6168322553669296	0.6171543919871101	0.6173613276828261	0.614956967847426	0.6181446612730082	0.6198720575460002	0.6164240759859027	0.6159813192172183	0.6134042775403116	0.6179627059581174	0.6209040102904918	0.6189374150321931	0.6146517122950346	0.6200725533964221	0.6179884009772715	0.6160054179153969	0.6167292925432176	0.6178304231933868	0.6177459979174342	0.6195575629738674	0.61612758405103	0.6196815111866051	0.6168404991517039	0.6181962780039784	0.6189099031580081	0.6181761023877749	0.6197861482523837	0.6163493902454626	0.6173795818148263	0.6171911798646136	0.6161275817073287	0.6155063220383901	0.6209779893617907	0.6203047368915582	0.6179924248487392	0.6186558395676833	0.6177716132884701	0.617254062004959	0.616977889310024	0.6179669238703405	0.616037412491048	0.6172955411518551	0.6204793759661302	0.6180396895009082	0.6172534554933918	0.6181008475399912	0.6142442920444156	0.6152043748636663	0.6161470220886643	0.6182682894111017
Center Hill	0.604449359770066	0.6055895780748493	0.0018077930615324823	0.607641118841196	0.6051890278687743	0.6065259277913592	0.6058889413208479	0.6048808641821767	0.604502203632625	0.6039955107348459	0.6092562928111328	0.6063907721160853	0.6054365517304814	0.6049091802608798	0.6051965641254545	0.6049113805031828	0.6064774682464009	0.6039238592662239	0.6061416751841681	0.6055880357317555	0.606048918939476	0.6046200407764183	0.6074074915311031	0.6079488506992919	0.6073045891815092	0.6043036470695006	0.60524634521301	0.6030389147418049	0.6072095595037665	0.6060666159401381	0.60725628722827	0.6092395212654819	0.6053045025268646	0.6091496010574495	0.6067483633395256	0.6066344448759425	0.605643872360733	0.6066617951066035	0.6047522725617638	0.6035659046073596	0.605738552371212	0.6037802551249826	0.6086175786832428	0.6060689725921979	0.6002256866991558	0.6072341827438265	0.606695405631648	0.6040216061379272	0.6046893885009561	0.608317526749256	0.6059109295485692	0.604966306883203	0.6050745256932093	0.6064979162098803	0.6046226334073248	0.6052939844008525	0.6020080863755761	0.606895652098685	0.6050491623427086	0.6073569374762554	0.6041085086172295	0.6050471521176242	0.6061147877793327	0.6105894970501934	0.6050321322411006	0.6032367023798622	0.6056711784356066	0.6047540969289094	0.6019979942393717	0.6063756990352759	0.6044431391235193	0.6035872328327221	0.6021544856170185	0.6060705587453777	0.6057766549929468	0.6053827372386181	0.6077396706337437	0.6052597714667596	0.6036430738497168	0.6049176993336934	0.605587178901058	0.6022033515911074	0.6066402337858294	0.6053892953067204	0.6021009180919253	0.6061846689452272	0.6069532831088122	0.6076383388063441	0.6053696282217818	0.6075472146844604	0.6034535524906113	0.6053429699785494	0.6045007115735208	0.6031998642425639	0.6075913561866776	0.6088529381843052	0.606325092256138	0.6056348297913233	0.6085631374589139	0.603456437577579	0.6033279488444228	0.6044643044666016	0.6066555777875555
