# 1035.418938 sec
max_depth,max_features,n_estimators,mean_test_score
5.0,0.5,1000.0,-0.0020643428623362443
10.0,0.1,500.0,-0.0020693680456336104
5.0,0.5,500.0,-0.0020709686288363184
10.0,0.5,1000.0,-0.0020741418480518907
10.0,0.1,1000.0,-0.0020759522394721863
5.0,0.1,1000.0,-0.002081448172111865
5.0,log2,100.0,-0.0020826229270626793
5.0,0.1,500.0,-0.0020827854217609376
10.0,0.5,500.0,-0.002083850688912863
5.0,sqrt,100.0,-0.0020846200670813675
3.0,0.5,1000.0,-0.0020871123370609242
10.0,0.1,100.0,-0.0020873854428557
10.0,0.5,100.0,-0.002087408138296283
3.0,0.5,500.0,-0.0020878641529616625
3.0,0.5,100.0,-0.002090216164222377
10.0,sqrt,1000.0,-0.002091406912057908
5.0,log2,500.0,-0.0020928101837508276
5.0,sqrt,500.0,-0.002093819912484541
10.0,log2,500.0,-0.0020954225184840625
10.0,sqrt,500.0,-0.002095643353368916
5.0,0.5,100.0,-0.00209778936682966
5.0,sqrt,1000.0,-0.0021013525877559497
10.0,log2,1000.0,-0.0021017837664318068
5.0,log2,1000.0,-0.002102550792343559
10.0,log2,100.0,-0.0021098062140752264
10.0,sqrt,100.0,-0.002114308399104754
5.0,0.1,100.0,-0.0021181426505279114
3.0,log2,100.0,-0.0021194243695595704
3.0,0.1,1000.0,-0.002120848074068047
3.0,sqrt,1000.0,-0.0021262319555946105
3.0,0.1,500.0,-0.0021284957975120883
3.0,log2,1000.0,-0.0021300800451545454
3.0,log2,500.0,-0.0021348689967727744
3.0,sqrt,500.0,-0.0021361324499617625
3.0,0.1,100.0,-0.002136937680947028
3.0,sqrt,100.0,-0.0021469132782251446
