line	Y	Mean	stdev	rep_1	rep_2	rep_3	rep_4	rep_5	rep_6	rep_7	rep_8	rep_9	rep_10	rep_11	rep_12	rep_13	rep_14	rep_15	rep_16	rep_17	rep_18	rep_19	rep_20	rep_21	rep_22	rep_23	rep_24	rep_25	rep_26	rep_27	rep_28	rep_29	rep_30	rep_31	rep_32	rep_33	rep_34	rep_35	rep_36	rep_37	rep_38	rep_39	rep_40	rep_41	rep_42	rep_43	rep_44	rep_45	rep_46	rep_47	rep_48	rep_49	rep_50	rep_51	rep_52	rep_53	rep_54	rep_55	rep_56	rep_57	rep_58	rep_59	rep_60	rep_61	rep_62	rep_63	rep_64	rep_65	rep_66	rep_67	rep_68	rep_69	rep_70	rep_71	rep_72	rep_73	rep_74	rep_75	rep_76	rep_77	rep_78	rep_79	rep_80	rep_81	rep_82	rep_83	rep_84	rep_85	rep_86	rep_87	rep_88	rep_89	rep_90	rep_91	rep_92	rep_93	rep_94	rep_95	rep_96	rep_97	rep_98	rep_99	rep_100
Bella_13	0.697712608000997	0.6341198035029763	0.0011289659655001963	0.6320461292885577	0.6359750499493244	0.636070447042109	0.6338389207746334	0.6330522507141672	0.6345416674763084	0.6351470023587998	0.6364038437583783	0.6364721249394202	0.6351525586970705	0.636282229080401	0.6356639357008226	0.6358345970726931	0.634759123107373	0.6354767272127482	0.6346199389783872	0.6352967089753526	0.6336110914273587	0.6337282535685719	0.633604900671573	0.6337635891510082	0.6330334728457626	0.6336655726365699	0.6341869141298658	0.6356504244140598	0.6356622537343567	0.6357480961740292	0.6322605545460254	0.633336840734015	0.6335248442987471	0.6334105361883791	0.6334813158303961	0.633331148405292	0.633638331977529	0.6346071970560468	0.6349710128127803	0.6331722324191155	0.6347272452286546	0.6325637469024176	0.6335306757768773	0.6344903733119601	0.6314343974155029	0.6347930330142016	0.6356408286446072	0.634230536762275	0.6317103371765289	0.6319890156757592	0.6343263307939405	0.6351428630569382	0.6338016187750444	0.6359823958892891	0.6342535222905726	0.6358561136345467	0.6339962778640521	0.6340355776631713	0.6343905040776674	0.6345383120001638	0.6327070139297969	0.6333836514508403	0.6327654351555388	0.6345051921388543	0.6336262480312559	0.6334589433086344	0.6340460390755228	0.6342374023209214	0.6334255504094155	0.6337048629351661	0.6350790824241502	0.632459225748826	0.6323950602459534	0.6330706399281726	0.6345010932144843	0.6343848969902363	0.6344356281748815	0.6347605064983403	0.6333867442836226	0.6341719120594609	0.6342452378023923	0.6351762638271413	0.6326059264284888	0.6336661733799492	0.6343453773099852	0.6327205961431389	0.6346708576358662	0.6330669060635891	0.6334984052719659	0.636363099588957	0.632748773124414	0.6329118262331078	0.6337538396083342	0.6347681205218837	0.6334388302593822	0.633458837471075	0.6347740826351871	0.6324745115900151	0.6350306137992126	0.6351736630662499	0.6340498578779997	0.6341798273292945	0.6338980509037679
Bella_2	0.618177573087881	0.6109317929418708	0.001664411526458322	0.6116391936712204	0.6081702087685406	0.6142117566942668	0.6082346966833978	0.611420287767204	0.6100319916477738	0.6092602012665619	0.6099403906178263	0.6079214076944447	0.6105311088258009	0.6123266706568239	0.6125132240446901	0.6092871480910003	0.6112988744663035	0.6116759501467907	0.6110486379055745	0.6081790765299114	0.6125680181817564	0.6087153275379179	0.6112393795141196	0.6128703485338505	0.6109357906088126	0.6107296829539065	0.6138255520545325	0.6091045482448121	0.6129758425430895	0.61022090687311	0.6107280161496261	0.6126803697274786	0.6103421410694945	0.6097806950116998	0.6092701269561788	0.6098228204187814	0.608364113299344	0.6116911213671739	0.613163145742967	0.6130591723085732	0.6139993470074403	0.6096462237880267	0.6100758201588996	0.6101782921015985	0.6103269160203668	0.6124893682367639	0.6121994790433752	0.6119213732946356	0.6106211075683031	0.6124115117254554	0.6104055327042637	0.6084372929956968	0.60996295935437	0.6110266544950614	0.611707870226017	0.6097040237490551	0.6098310861852838	0.6100870273507916	0.607439494180733	0.613489863351246	0.6131364085010614	0.6123370277146255	0.608251867735202	0.6119095781049941	0.6120717836180282	0.6100246514041316	0.6102348453597857	0.6124826467749582	0.6103274239250123	0.6113234159204075	0.6125355719462624	0.6129759851580965	0.6084367622967447	0.611835522326388	0.6139105273518083	0.6086693102778664	0.6131250649320297	0.6104455904608173	0.6107188965569607	0.612128837780039	0.6118996549351501	0.6100505516232094	0.6128293619533896	0.6084977622009194	0.6110639698724104	0.6081046120016533	0.6104405008135311	0.612325511713725	0.612511318293222	0.6121149621911323	0.612346258284578	0.6091996781242858	0.6083741508118952	0.6084021352984792	0.6109188460360451	0.6121358606194989	0.6102301635779286	0.6105729402299912	0.6137147261471477	0.6103053778469562	0.6131889297408305	0.6115383314102532	0.6097927842029098
Bella_21	0.479318751447226	0.6019317400374855	0.0016828124755003172	0.60339953392165	0.5987658490970709	0.6054777886009921	0.5994127591767763	0.6006020164806453	0.6011296427687413	0.601053189452042	0.601449904586633	0.5996717726468584	0.6027174800489442	0.6017151925080827	0.6027783436805626	0.5995812891619885	0.6018538336722745	0.6034177136386988	0.6025252494506056	0.5985470081332853	0.6036538936387185	0.6010794512216426	0.6026742081319278	0.6050795405325495	0.6012129051908218	0.6018748205118253	0.6018301437475214	0.5989169986839215	0.6011881275141469	0.6017207969743021	0.6003672447153527	0.6013090822772241	0.6010899800577704	0.5986728727597822	0.6020447963124103	0.6037412397600925	0.6016620777353411	0.6026989193702439	0.6046339276460915	0.6020706499860574	0.6026309967738821	0.6007756634857827	0.6034922881515932	0.600190712831648	0.601268387574882	0.6035654863471511	0.6025695606890401	0.6038106451432533	0.602571326068678	0.6003525110909671	0.6012096719046698	0.6026316323287514	0.6024650051617415	0.5982915297374397	0.6021985355771767	0.6012086805742731	0.6011111584986301	0.603747146303094	0.6003553152659756	0.6034176635369884	0.6028777083981768	0.6037543784286484	0.600393570497721	0.6024956466714871	0.6034275447062685	0.6017737347862503	0.6012188056607775	0.602538883272673	0.6014619841486214	0.6000832604572661	0.6047758755379742	0.6066358042726087	0.6005739225597896	0.6026864017983696	0.6031129755542654	0.5982289245526237	0.6017014869293872	0.5989535449640887	0.6016098835324072	0.6019997139966128	0.6051848813828473	0.6002741581631689	0.6015797750020696	0.6010959248987443	0.6030316966084176	0.6008979200019632	0.6034169535744546	0.6036136888300434	0.602885198664052	0.6029897352470095	0.6015383328237441	0.6006680358969851	0.602080006495525	0.5983604882706696	0.6040437871523798	0.601033026308969	0.6016843405005786	0.6013348702797451	0.6028192865937341	0.6041276206579231	0.6042774604223856	0.6028046715380987	0.6036439328698002
Bella_3	0.639407771199002	0.6210945720053374	0.0013293092926036961	0.6201631741901199	0.6201370010991242	0.6230023161295906	0.6195298930257016	0.6193450548294156	0.6211903105399658	0.6224465420896081	0.6233011715343482	0.620479890668079	0.6216669798387354	0.6213001038883857	0.6210012746603839	0.6213087823147517	0.6204718201205845	0.6213853803683078	0.6217996346590587	0.6206709217630876	0.6209938135307917	0.6207184254993516	0.6199440257195138	0.620087757047381	0.6221602500152854	0.6208262753615353	0.6222274167852397	0.6200816485960182	0.6229118671420585	0.6218627436345092	0.6233492050033631	0.6203106466727116	0.62278929414967	0.6206172940387664	0.6223996922861844	0.6204357676684108	0.6203166294089548	0.6204960384822095	0.6213131378813789	0.6200912354884643	0.6214349710974781	0.6205586195944673	0.6215391119024125	0.6241677231533947	0.6181187965698277	0.6221028475043497	0.6219134304700711	0.6215732925465975	0.6209672990261406	0.6189174736941638	0.621777913601334	0.6217451779758735	0.6204780237994126	0.6214021939202237	0.6197383286719945	0.6203147945854679	0.6231538365198939	0.623475102591298	0.6218810484246701	0.6207679155701742	0.6212763565276203	0.62145879998976	0.6233246514460206	0.6228518591223323	0.6193420610539241	0.621421310436003	0.6213184128749761	0.6182057809353924	0.6235310248736683	0.6204059760614274	0.6207362778728431	0.6187392361366792	0.6189642355696494	0.6194463709439512	0.6211453906714379	0.6208558173248989	0.6197585066199444	0.6237741679779578	0.6209194663129494	0.6202438429207114	0.6224096037183235	0.6213961013581417	0.6204146342043626	0.6201136365075673	0.6228486935856264	0.6197708140253307	0.6205702648062132	0.6217397475085488	0.6199129832592327	0.6207342715990346	0.6229036977643553	0.617865023071477	0.6190967312700211	0.6214708594118361	0.6203502012005091	0.6196303626644475	0.6226110892498722	0.6220780139193614	0.6232930300369142	0.6218737422097744	0.6214194346200325	0.6209538807116652	0.619119520808649
Bella_4	0.629416839956909	0.6088292479470673	0.0015907689574767804	0.6093052570867669	0.6084007404896595	0.6139170824838928	0.6065924521803763	0.6083910202717728	0.6097312303412896	0.6104890340393602	0.6095711472630485	0.6077987032972776	0.6095476261574294	0.6075531792515833	0.6081365339888873	0.6076047212810374	0.606896230130606	0.6084450602902173	0.608284697376751	0.6078775113312165	0.6089801263675859	0.6073062926074175	0.6083440474052599	0.6102950497360119	0.6087946647866288	0.6085041013379119	0.6084303104578842	0.6080251911938288	0.6084306632620138	0.6105736280806485	0.60870353897768	0.6066455178889812	0.6101584880017565	0.6076022986862334	0.6089569349616478	0.6096756426558358	0.6074707238951468	0.6078978900809919	0.6104318030851191	0.609632922254122	0.6098365717030636	0.6069474615802699	0.6105690172116887	0.6079935096222201	0.6051692689555387	0.6081394724011263	0.6096586631256997	0.6088341236834465	0.608206539575619	0.6090045062815507	0.6068169914725898	0.6072846495071758	0.6107516261024848	0.6085994797972375	0.6084453575176845	0.604764935675999	0.6101205283297227	0.6111267646852694	0.6095945623991332	0.6093605340553634	0.6110866271282722	0.6103119597973901	0.6074824703385943	0.6092618179759709	0.6088401958360259	0.6091464984151624	0.6089616123403381	0.6085330618706339	0.6083647108173968	0.6092710911963429	0.6109098731328809	0.6124836339987371	0.607919786761072	0.6094530867939288	0.6054039426297341	0.6054144833744214	0.6086455137947113	0.6091969776935687	0.6107100471955426	0.6093126829686948	0.6098361365340706	0.6055020142611592	0.6106357512629303	0.6089017652226723	0.6109113789049632	0.6069505652443743	0.6071071338645982	0.6108664280561611	0.6099194983823233	0.607845320149233	0.6085670513167986	0.6070413722160062	0.6090617063586369	0.6060022422524379	0.609305414813226	0.6095114798120295	0.6107471939973803	0.6078386197773148	0.6108695447846157	0.6102882859591697	0.6122143427349352	0.6090699851781353	0.6085948628973774
Caesar_10	0.646954060017318	0.6363324951541933	0.001478272174555202	0.6353061266369529	0.6354777840583739	0.6343761305836122	0.6389393596683827	0.6352932302488091	0.637729343034084	0.63512078491496	0.6348988788430033	0.6369291799586804	0.6373105117793506	0.6387272361946755	0.6322221108256982	0.6360455226781601	0.6342809141085686	0.6372663842998711	0.6353089297315191	0.6364429356863134	0.6379867723470101	0.635694181547775	0.6385804674377562	0.6360895546674337	0.6369710057025496	0.6368295691023753	0.6354813098957233	0.6368050719729723	0.6351799516843453	0.6345647246978132	0.6364587499753086	0.6386434376911855	0.6333375968210211	0.6370405678469983	0.6328941205943274	0.6382986469585656	0.6350987644512294	0.6362362067602906	0.6389689859430441	0.6359648688408477	0.6359547976960227	0.6361191924533146	0.6392723760890537	0.6357192244951891	0.6375500988447521	0.6350228991431046	0.6361495960861862	0.6342626325703974	0.6382590522181252	0.6340564802115319	0.6384960259234388	0.6389246145807171	0.6349859020840852	0.6354723460259311	0.6333297603199314	0.6341999503843195	0.6380146524790877	0.6368988717396117	0.6371349330294221	0.6364655114682479	0.6361464849905352	0.6361343657371186	0.6361804606436684	0.6367344018006402	0.6347970389603528	0.635874677954831	0.6361259126871557	0.6378137761081228	0.6363753067797389	0.6398135987335652	0.634855448017463	0.6373512683615089	0.6364747366242817	0.6360571837486348	0.6383081410777861	0.6369381079993237	0.6364850457771983	0.6367402796848916	0.6356127843950208	0.6379540126119135	0.6364665675340648	0.6354860130479382	0.6375169556299818	0.6369029884967772	0.636486058524525	0.6369760562465607	0.6366502174886587	0.6348222407838201	0.6352390673891479	0.6355185169136529	0.6346910859199605	0.6359343854079464	0.6387701080887652	0.6357115372777221	0.6346263276729613	0.6352840809179766	0.6368176176204187	0.6360166293558503	0.6384184819416302	0.6366471286632199	0.6373799703766099	0.635407591899113	0.6376180194962374
Caesar_5	0.695823449815854	0.6602915177268319	0.0014527304812853488	0.6576809815939536	0.6607236704030083	0.6602903913361574	0.6604600521921071	0.6595765657597866	0.6617568864991007	0.662172401336944	0.6599772245045962	0.662870628884151	0.661032446753394	0.6613466029295838	0.6620416309225422	0.6589004563023106	0.6598569925619853	0.6570144702833777	0.6625467029987013	0.6611448960137762	0.6602814551760114	0.660873740839662	0.6613438669007674	0.6644869294080353	0.659497889225382	0.6605645219824232	0.6592008922806837	0.6608071748596585	0.6601040990125852	0.6600023622076232	0.6603989745210677	0.6610879430496399	0.6583333013101257	0.6589856322251447	0.6615222246004018	0.6589191113985597	0.6594784858537992	0.6579378590083919	0.6640661174610791	0.6601029153833706	0.6592349745733563	0.6590441959944844	0.6616847842614065	0.6624393145115901	0.6582299019410549	0.6596969117088499	0.6606685676627428	0.6602827929258618	0.6615796997971058	0.6606937439571777	0.6592783091711069	0.659346756326759	0.6572122999243021	0.6605126476921548	0.6601323010412039	0.6611463993665204	0.6610513982478426	0.6604994385034941	0.6603655848546676	0.6602975855541379	0.6569790988376621	0.6616175229501964	0.6570305011148393	0.6592867809611844	0.6600528698545219	0.6617795898274094	0.6596646481933398	0.6614193210279649	0.6582522963235317	0.6595257959104195	0.6595952831204184	0.6606887753420466	0.6598027552461105	0.6594265816564452	0.6604958394920627	0.660082058297832	0.6595858649599652	0.6605492946218815	0.65883091981051	0.6594129077100368	0.6605010765796473	0.6600825800595786	0.6632945854749782	0.6631716458495704	0.6595558754429882	0.6629053088110747	0.6601716202715648	0.6594001751167518	0.6598003761988279	0.6601198704262455	0.6584775755953467	0.6603741561932832	0.6601778037100943	0.6606899302193707	0.6615648449369413	0.6611328914123515	0.6596325720269222	0.6598442279557006	0.6576437145926604	0.6619190314423249	0.6604940295449339	0.6625397955165554	0.6607932740513897
Caesar_7	0.738614572976521	0.6597630343815297	0.0015921995115996757	0.6598464253940196	0.6604816368488713	0.6611848207442205	0.6600012161706813	0.6586237973367887	0.6592264990448445	0.6594351354101672	0.6570798562138657	0.6600668120409127	0.6591392788946278	0.6576209824373156	0.6581299090459841	0.6595861770791838	0.6591813562501873	0.6576945728225354	0.6592748075947369	0.6588046890860066	0.6607826708602962	0.6601818472815468	0.6610468269909963	0.662819710103257	0.6608573306349447	0.6630750388964137	0.6571548375131328	0.6615903896482567	0.6574531297743668	0.6595561898894866	0.6573658440952231	0.6599594817521258	0.6594870853374554	0.6605546017574446	0.6579626938078453	0.6594042175581569	0.6596178033164659	0.6596949054402995	0.6611471410531131	0.6586779267547056	0.6599165439409033	0.66010583460928	0.6607646011662753	0.6620165640450125	0.6583777149229461	0.6563076850203792	0.6587404570120509	0.6593850232929925	0.6639329616165771	0.6615522575557813	0.6621497586145128	0.6590699273924668	0.6604703349397366	0.658339819319547	0.6609261554850653	0.6621562825379801	0.6582420886440479	0.6600883271567873	0.6589038293729981	0.6615117884830639	0.6586486248247063	0.6600594882462809	0.6580706550440428	0.6615827779276023	0.6604197947610693	0.6596312065995865	0.6568524822584888	0.6598178537379384	0.6595681055491986	0.662327846453498	0.6596024933098755	0.6577932996293704	0.6573777304617768	0.6620484211414337	0.6582769019223743	0.6590787933755561	0.6597499365063373	0.6580448260217977	0.6590625129459088	0.662128616231372	0.6583468984964855	0.6603600253102789	0.6615796529730873	0.6615385810897284	0.6614111949429957	0.6598114369284919	0.6585644879744671	0.6572031142761671	0.6613813292620084	0.6599338114743796	0.6589759591549655	0.6628238648342507	0.6608538084774035	0.6566217779607947	0.6581361019951859	0.6584637407884515	0.6585654284858256	0.6614841361374925	0.6603402666840946	0.6617842907188402	0.6610614562562199	0.6609204039748845	0.6592737029993955
Caesar_9	0.588665260151992	0.6279080901673414	0.0013707930084282743	0.6268112305495257	0.6280136683208762	0.6259970563109565	0.6267157599743507	0.6265627133193181	0.627976390982162	0.6299299101442759	0.6270504669855229	0.6305752448868716	0.6293615334068038	0.6296922789823757	0.6289992288074435	0.6257733836729784	0.6276801646220195	0.6284321511782489	0.6287633430461301	0.6284066255242041	0.6290176618465098	0.6294491620370264	0.6287841960399734	0.628171759815417	0.6280260182844658	0.6268675740391109	0.6277646420280911	0.6275889940230127	0.6303008494681603	0.6294655764734858	0.6280795599036135	0.6304380241761642	0.627511538853035	0.6268452880219746	0.6268962391918234	0.6247344428840306	0.6293717992405771	0.6267887015450982	0.6274132703814195	0.6272583431254145	0.6297702608231203	0.6294657898063485	0.6278807641994744	0.6278353998699668	0.62945069506209	0.6271919884882875	0.6266177249630063	0.6273856917194225	0.6274183814905882	0.6275365746153546	0.6277424079427768	0.6259191721820608	0.6263771534815373	0.6289515177959162	0.6278104094705719	0.6286826672886293	0.6270459996741196	0.6265325102155693	0.6288736357667759	0.6278461260415034	0.6260525462567691	0.6281581175374109	0.6270498093943211	0.627816698409951	0.628583181534801	0.6286673171088157	0.628096260714781	0.6287192186889773	0.6269295009278094	0.6260898351325758	0.6299079226538963	0.6316141720749536	0.6273186118191606	0.6278977328386166	0.6290811762401839	0.6286597086285243	0.625867606954052	0.6266257126098274	0.626252860681407	0.6269084091364582	0.6289937144520892	0.626674583684053	0.6255286768283409	0.6287711530940657	0.6279595787953338	0.6294486210924664	0.6286164818459026	0.6295483683111185	0.6265795091609655	0.6266320383796032	0.6268497634595187	0.6262078929426281	0.6285960787738696	0.6273755050904689	0.629365769044845	0.6272611265314073	0.6291206757578054	0.6262019421587238	0.6250496204819946	0.6294446853949717	0.6268180212469503	0.6315011772276762	0.6281179706464624
Center Hill_1	0.604449359770066	0.6101098870235195	0.001537257345149807	0.6086106286874636	0.6093488307395389	0.6117475183376949	0.6083509835702843	0.6091761324490413	0.6090328764819102	0.6107728634087921	0.6081640175383474	0.6105522913805065	0.6131425084178718	0.6097350673409383	0.6070703735451242	0.6104637249025545	0.6087227182489966	0.6106233097047675	0.6105578733576651	0.6106144919617185	0.6099097870387159	0.6135320586060518	0.6121964422160875	0.6065777751105522	0.6110442547032712	0.6093873354006	0.610828881230289	0.607656841940921	0.6103716014715845	0.6133785583766085	0.6098161931972026	0.613689026327328	0.6085344565249499	0.6076229428343444	0.6074671998374073	0.6108571147829353	0.6128583672735654	0.6104914715460296	0.6111450092517535	0.6106719976916976	0.6115392085116191	0.6120622658141489	0.6102439703010589	0.6086452511323962	0.6106670424829697	0.6098995420841603	0.6098874403568658	0.610013184125438	0.6082896757162476	0.6107591481506057	0.6101970924985755	0.6093431853284752	0.6107291705027688	0.6102254469380811	0.6086461109360453	0.6073519353062061	0.608952146386233	0.6061508264754906	0.6096623347279558	0.6133104748152937	0.6107768821844635	0.6111326918983171	0.6109891973750456	0.6108243748702091	0.6107036704957102	0.611484277188196	0.6114201079514755	0.6111377428589794	0.6108840562947565	0.6071617193465965	0.6113148104641264	0.6104450579001611	0.611071951285656	0.6106968359879147	0.6111660503741584	0.6103083371943208	0.609963698507083	0.6108388627155459	0.6107815875288884	0.6086266982896995	0.6088282886977482	0.6102165040553005	0.6135990627891711	0.6097205098722094	0.6097105184699118	0.6099015933461911	0.6102600335586926	0.6107973829905753	0.6102474257442632	0.6086419389211122	0.6103856373642758	0.6078972998653469	0.6117531229884352	0.608119111914407	0.6096870674757232	0.607946793286491	0.6109467670178647	0.610193703138095	0.6098892089293045	0.6104293847477954	0.6105373713262566	0.6083722589517664	0.6098801281639423
