# 1140.704462 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,0.1,500.0,-0.002041861397368135
10.0,0.1,1000.0,-0.0020514021771807648
10.0,0.1,100.0,-0.00205887208898337
5.0,0.1,1000.0,-0.002071918473200605
5.0,0.1,500.0,-0.0020802113295524272
10.0,0.5,500.0,-0.0020924056158752465
10.0,log2,500.0,-0.002093088459231202
5.0,0.1,100.0,-0.0020944608140501175
5.0,0.5,1000.0,-0.002094812810335373
10.0,0.5,1000.0,-0.002097208902380314
10.0,sqrt,1000.0,-0.0020977645455277256
10.0,log2,1000.0,-0.002100718148551924
10.0,sqrt,500.0,-0.0021033382265388625
5.0,0.5,500.0,-0.0021064313481817224
5.0,log2,500.0,-0.002107424404803938
5.0,sqrt,500.0,-0.0021143255365859
5.0,log2,1000.0,-0.0021150202027624436
10.0,0.5,100.0,-0.0021168503087078713
5.0,sqrt,1000.0,-0.0021170895565586485
5.0,log2,100.0,-0.0021197945237608987
5.0,sqrt,100.0,-0.002120340825276328
5.0,0.5,100.0,-0.0021321936578910013
3.0,0.1,500.0,-0.0021323313044568936
10.0,sqrt,100.0,-0.002135454480953438
10.0,log2,100.0,-0.002136779055326027
3.0,0.5,1000.0,-0.00213793397589311
3.0,0.5,500.0,-0.0021384721180275823
3.0,0.1,1000.0,-0.0021398121509985215
3.0,sqrt,1000.0,-0.0021498452251294225
3.0,0.1,100.0,-0.0021506668386883946
3.0,sqrt,500.0,-0.002150744642953323
3.0,log2,100.0,-0.0021543816460118615
3.0,log2,500.0,-0.0021563723283205237
3.0,log2,1000.0,-0.0021571675788280313
3.0,sqrt,100.0,-0.0021674513968579843
3.0,0.5,100.0,-0.0021730365622406153
