# 1165.421417 sec
max_depth,max_features,n_estimators,mean_test_score
10.0,0.1,500.0,-0.0018705458913918411
10.0,0.5,1000.0,-0.0018748813987795724
10.0,0.1,1000.0,-0.0018773320481358133
10.0,log2,500.0,-0.0018773564911000874
10.0,log2,1000.0,-0.0018812270125493184
10.0,sqrt,500.0,-0.0018838678904068678
10.0,sqrt,1000.0,-0.001884413856424047
5.0,0.5,1000.0,-0.0018859955653238146
10.0,0.5,500.0,-0.0018889477938813168
5.0,0.5,500.0,-0.0018917999339989554
5.0,log2,1000.0,-0.001893680162286454
5.0,0.1,500.0,-0.0018979695131051207
5.0,sqrt,1000.0,-0.001900165447521369
10.0,log2,100.0,-0.001900415850242115
5.0,log2,500.0,-0.0019016198153977923
10.0,0.5,100.0,-0.0019019681602100776
5.0,0.5,100.0,-0.0019026953808633728
10.0,sqrt,100.0,-0.0019061397620550185
5.0,sqrt,500.0,-0.0019091671490330392
5.0,0.1,1000.0,-0.0019100073943556233
5.0,log2,100.0,-0.0019149578700362753
10.0,0.1,100.0,-0.0019177781556499432
5.0,sqrt,100.0,-0.001934303558299775
5.0,0.1,100.0,-0.001935088289510833
3.0,0.5,1000.0,-0.001965430761393376
3.0,0.5,500.0,-0.0019789993343625155
3.0,sqrt,1000.0,-0.001985680556264732
3.0,sqrt,500.0,-0.00199285068449085
3.0,log2,100.0,-0.0019980070713883124
3.0,log2,500.0,-0.0020006263910250064
3.0,log2,1000.0,-0.0020023972531994757
3.0,0.5,100.0,-0.002003696041577267
3.0,sqrt,100.0,-0.0020041303095572867
3.0,0.1,1000.0,-0.002009880884872056
3.0,0.1,100.0,-0.0020133642033262128
3.0,0.1,500.0,-0.0020150383167455727
